PROJECT,DEPLOYMENT_ID,FRAME_NUMBER,TARGET_NUMBER,SPECIES_GROUP,LX,LY,RX,RY,LENGTH,RANGE,ERROR,LHX,LHY,LTX,LTY,RHX,RHY,RTX,RTY,HX,HY,HZ,TX,TY,TZ,TARGET_LINK,COMMENT,ANNOTATOR,TIME_STAMP
DY2308_minicam_pilot,D20230717-T110310,2253,1,Adult_pollock,1897.2543554006968,1303.191637630662,1751.2543554006968,1352.191637630662,,157.55,0.42109200921801526,,,,,,,,,61.69437689620368,139.81245622018528,-38.31186968205584,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2253,2,Adult_pollock,1435.7097409483408,609.6530828662322,1424.7097409483408,651.6530828662322,,357.07,1.1760978243044198,,,,,,,,,75.14617639015869,348.3369668223503,22.583510448461112,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2253,3,Adult_pollock,607.9524248631631,509.3437950771623,600.9524248631631,548.3437950771623,,387.44,1.642386862145054,,,,,,,,,-71.13043770303693,378.4101320136605,43.08690047791531,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2253,4,Adult_pollock,298.1284688194461,408.02251634234534,246.12846881944608,447.02251634234534,,257.64,0.8634646668181852,,,,,,,,,-81.93475195191336,241.0618342839413,39.42306579540415,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2253,5,Adult_pollock,698.1364827291735,268.9100405535164,628.1364827291735,307.9100405535164,21.26,225.81,0.7166061244009575,734.2931410645674,302.7495638557784,578.3185729454992,163.0833285963447,667.494836915076,340.6601653187132,506.5660899869177,203.5112675929975,-27.607259223963545,218.35694579629936,46.94857717565366,-42.50848853997029,209.56260233066743,59.29394790212283,,,,
DY2308_minicam_pilot,D20230717-T110310,2253,6,Adult_pollock,632.8191419235583,393.3427938830161,618.8191419235583,432.3427938830161,,357.56,1.3896066680645742,,,,,,,,,-61.097743606238694,347.2873443518903,59.20898704171194,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2253,7,Adult_pollock,476.3205574912891,749.2682926829268,492.376306620209,794.759581881533,,543.48,6.3073085589307505,,,,,,,,,-132.89907210563146,526.9709565119377,-2.5224116132765273,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2253,8,Adult_pollock,805.4634146341463,1482.4808362369338,749.2682926829268,1517.2682926829268,,258.23,10.198796088071056,,,,,,,,,-22.194936741562103,242.0619511800376,-87.1673094962343,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2253,9,other_fish,1684.5424390243893,417.59665505226457,1691.620348432055,467.1420209059231,,439.5,9.215320363788774,,,,,,,,,139.1862715503133,411.8393733438996,64.59416685940039,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2254,1,Adult_pollock,1210.4668989547038,1229.7560975609756,1094.4668989547038,1273.7560975609756,,170.32,1.772081093331495,,,,,,,,,17.46048391663078,164.83002048417475,-39.19527096105437,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2254,2,Adult_pollock,1073.0592334494772,1198.8292682926829,1014.1881533101044,1246.9965156794424,22.53,251.62,1.3586806164673912,1128.5017774387325,1181.8916865463327,966.137944262194,1228.699278092722,1072.186393859483,1226.505172238985,914.2107723904184,1267.461814842076,15.841993660756078,240.4284244048302,-51.58645241844149,-3.307654092440031,249.69905812844004,-58.99859351316809,,,,
DY2308_minicam_pilot,D20230717-T110310,2254,3,Adult_pollock,520.2263414634144,523.7652961672472,472.2263414634144,562.7652961672472,22.27,269.7,0.4720051082194065,554.9432958466898,548.6917682504966,434.72161130451263,418.8523489449453,506.854622029819,588.6053675184994,388.0755977021479,457.323287998442,-53.945978379090434,252.2287413831185,23.8260062468666,-69.12009813755918,253.2647196297652,40.09462282039888,,,,
DY2308_minicam_pilot,D20230717-T110310,2254,4,Adult_pollock,906.7331807645328,385.3366026031184,853.7331807645327,425.3366026031184,24.4,247.83,0.7028845806724885,949.2286049069294,431.9617395898053,817.5074548868048,300.24058956968076,900.303606328026,471.6871657863508,761.4736958306248,338.71152862317746,-5.387815390832629,250.4195291578767,37.910555087338054,-20.265977559924583,236.20337223622292,51.0268359063197,,,,
DY2308_minicam_pilot,D20230717-T110310,2254,5,other_fish,184.6411149825784,452.2369337979094,168.58536585365852,489.7003484320557,,360.83,2.418264316017928,,,,,,,,,-131.54400407706837,332.6489981379618,47.319136390022976,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2254,6,Adult_pollock,842.9268292682926,478.9965156794425,840.2508710801393,521.8118466898954,,402.83,2.485971002438403,,,,,,,,,-29.201983869666982,398.530394630568,50.88952834529691,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2254,7,other_fish,822.288949738764,387.1832335032663,807.8361374861862,429.02032160283335,,351.71,1.749788352997348,,,,,,,,,-28.80555517652077,345.419256471608,59.656019614236605,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2254,8,other_fish,665.5900379476582,645.8125053914991,671.6754325803224,686.1282448329001,,459.82,0.6139393811753466,,,,,,,,,-72.44446300312893,453.5806070741067,21.331270928424665,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2254,9,other_fish,1051.7679139524312,88.42296621723979,1063.402514770489,132.6344493258597,,491.07,6.439369355395375,,,,,,,,,13.378957765657727,467.7790346479592,148.83888607344102,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2254,10,other_fish,826.1934007398698,33.65973114125396,821.603437402426,73.43941339909954,,404.01,1.009419207273716,,,,,,,,,-31.1037473401452,380.6421315305828,131.7767120446583,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2254,11,other_fish,1201.040406631107,452.8763826277805,1185.740528839628,486.5361137690344,,340.38,9.322454610801351,,,,,,,,,33.9809970438869,335.27762815458834,47.88632132863795,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2254,12,other_fish,1173.073916595407,527.4896135026326,1173.073916595407,568.6040609895708,,410.48,0.7431404911712911,,,,,,,,,35.5900220012079,406.7164932741072,42.57806455019553,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2254,13,other_fish,1113.565018388521,573.4128111415204,1109.573745921179,615.9863841265056,,391.53,0.8808976022625155,,,,,,,,,22.788398739916328,389.5600677335475,31.925049237721247,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2254,14,other_fish,1808.4058536585355,467.1420209059231,1801.32794425087,498.9926132404178,,366.13,13.54330434688215,,,,,,,,,134.5880921319214,337.33414729884436,46.2586339397828,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2255,1,Adult_pollock,1329.951219512195,687.7212543554007,1229.951219512195,729.7212543554007,19.07,182.75,1.0310220968058652,1380.8239506184875,658.2317561211012,1171.65252589556,732.8313551481593,1280.626449964498,701.3825045779289,1072.917762477395,771.593891897513,33.29896640200061,176.3275281011977,7.199821403034432,15.595849477302805,179.71289991160677,0.9785480887299224,,,,
DY2308_minicam_pilot,D20230717-T110310,2255,2,Adult_pollock,1040.9477351916375,353.22648083623693,995.9477351916375,393.226480836237,,261.8,0.6441934182285306,,,,,,,,,5.959988961178199,257.1450862428861,48.79101727487734,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2255,3,Adult_pollock,642.2299651567944,666.3135888501741,613.2299651567944,706.3135888501741,,304.99,0.9204130783521496,,,,,,,,,-51.4082274286712,300.41854032752246,11.145854800417103,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2255,4,Adult_pollock,928.5574912891984,1327.2752613240416,766.5574912891985,1368.2752613240416,19.06,137.01,1.8281726673333984,970.526155969668,1290.8656106152707,688.217869455507,1391.7944798871729,809.6250600289544,1333.284990454186,518.5403500998452,1426.1688049290526,-1.4937279938036057,133.8149934653389,-35.8382007226254,-19.137473060430043,128.40356898293393,-40.59251410127145,,,,
DY2308_minicam_pilot,D20230717-T110310,2255,5,Adult_pollock,1351.3588850174217,1386.1463414634145,1228.3588850174217,1433.1463414634145,,168.62,0.3336222744663006,,,,,,,,,27.75494151992853,158.63728543771686,-49.958308487535334,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2255,7,Adult_pollock,342.52264808362366,834.8989547038327,311.52264808362366,872.8989547038327,,307.55,2.0480825837142658,,,,,,,,,-93.10658478329862,292.8261165980738,-13.171463052777266,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2255,8,Adult_pollock,310.4111498257839,339.8466898954704,271.4111498257839,377.8466898954704,,287.45,2.0946133643783647,,,,,,,,,-89.49241312405965,268.0027457201262,52.83545861874804,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2255,9,Adult_pollock,1193.4773519163762,342.52264808362366,1210.4773519163762,391.52264808362366,,516.36,10.347317685935376,,,,,,,,,49.36576618968769,504.6968892133344,97.34204188286932,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2255,10,other_fish,1225.5888501742158,238.16027874564455,1237.5888501742158,277.1602787456446,,486.12,1.0451730771331762,,,,,,,,,53.17963391459861,469.1850506463967,115.55485123589452,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2255,11,other_fish,1594.871080139373,864.334494773519,1573.463414634146,909.8257839721254,,323.73,0.2779126093046245,,,,,,,,,91.08766000603312,310.10003042959374,-18.513746214459697,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2255,12,other_fish,944.6132404181184,133.7979094076655,955.3170731707316,173.93728222996515,,488.7,1.123112052465013,,,,,,,,,-11.155938249718814,468.3591253672595,139.08461215382832,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2255,13,other_fish,698.4250871080138,144.50174216027872,701.1010452961672,184.6411149825784,,442.59,0.934585424924157,,,,,,,,,-60.6458511921002,420.85199133304087,122.84462794905146,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2255,14,other_fish,404.0696864111498,813.4912891986062,393.36585365853654,850.9547038327526,,378.36,3.123093092947016,,,,,,,,,-104.56402817829704,363.4059902387805,-12.459314067248384,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2255,15,Adult_pollock,1214.8850174216027,792.0836236933798,1172.0696864111496,837.574912891986,,265.4,2.5707091333930423,,,,,,,,,28.44784254708801,263.79229540335234,-6.5658777890046,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2255,16,other_fish,802.7874564459929,462.9407665505226,810.8153310104528,495.05226480836234,,461.58,10.430164064694202,,,,,,,,,-42.182025733590685,455.3255470906515,62.88854136359669,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2255,17,other_fish,462.9407665505226,1474.4529616724735,398.7177700348432,1519.94425087108,,249.32,6.975405216129229,,,,,,,,,-59.12191209042153,227.9184580137474,-81.9726466889261,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2256,1,Adult_pollock,1496.1184668989547,596.554006968641,1378.1184668989547,639.554006968641,,164.21,0.22975634433197448,,,,,,,,,39.03146520558492,159.10474410672597,11.29378972179654,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2256,2,Adult_pollock,359.8466898954704,720.97212543554,339.8466898954704,759.97212543554,,341.35,0.9795728992823411,,,,,,,,,-100.9056686174863,326.0787532343108,3.4202800449244335,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2256,3,Adult_pollock,720.4250871080138,1032.0592334494772,698.4250871080138,1073.0592334494772,,333.1,1.0183028107670142,,,,,,,,,-43.509007106844734,326.999301898131,-46.186179644616395,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2256,4,Adult_pollock,994.362369337979,1140.773519163763,872.362369337979,1182.773519163763,,163.2,1.5879055429718656,,,,,,,,,0.0755818424371977,160.21219170685575,-31.105098269800894,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2256,5,other_fish,472.560975609756,1116.6898954703831,449.560975609756,1158.6898954703831,,338.13,1.916520694926399,,,,,,,,,-82.08528996785836,322.63165578067645,-59.19879694688284,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2256,6,Adult_pollock,1169.6062717770037,739.3797909407665,1134.6062717770037,781.3797909407665,,283.59,1.1047982362123523,,,,,,,,,24.233037660429957,282.54871563778954,0.42735301345309223,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2256,7,Adult_pollock,1219.4773519163762,563.766550522648,1193.4773519163762,604.766550522648,18.13,314.61,0.5325209998897696,1226.5978030469248,576.7995980964574,1128.7133074926842,507.6721294847056,1202.85317947984,617.4258460570642,1103.948685882949,549.7926261709547,35.30155076860392,310.8004091273798,25.137880441691184,20.353416655052516,308.87336963703984,35.22278068775519,,,,
DY2308_minicam_pilot,D20230717-T110310,2256,8,Adult_pollock,663.9616724738676,817.9825783972125,660.9616724738676,858.9825783972125,,409.39,0.2198979361114171,,,,,,,,,-64.836341272726,403.9514515037496,-14.937411754082984,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2256,9,other_fish,447.80139372822293,741.3797909407665,422.80139372822293,781.3797909407665,,322.18,0.16092522206340407,,,,,,,,,-82.90588184113344,311.33057513663243,0.10954678317324112,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2256,10,other_fish,1748.724738675958,204.5121951219512,1744.724738675958,243.5121951219512,,391.18,1.6946796789096268,,,,,,,,,131.5597039095941,356.2582983367018,93.7828899556164,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2256,11,other_fish,804.8153310104528,383.80139372822293,810.8153310104528,422.80139372822293,,454.97,1.6020333652163403,,,,,,,,,-41.03076518987108,446.3277338048072,78.12578672550998,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2256,12,other_fish,345.5505226480836,218.89198606271776,350.5505226480836,256.89198606271776,,465.75,1.9462771972242308,,,,,,,,,-136.628753660038,431.3158962429767,110.54650894244162,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2256,13,other_fish,234.80836236933797,146.3170731707317,232.80836236933797,187.3170731707317,,426.9,1.4470090108454097,,,,,,,,,-143.16014042484144,386.1590945870234,112.3808056227386,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2256,14,other_fish,694.4250871080138,245.32752613240416,698.4250871080138,286.32752613240416,,447.65,1.5925586550349442,,,,,,,,,-62.86730777959601,430.74724501374857,104.3753653099524,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2256,15,other_fish,390.6062717770034,1162.1811846689895,366.6062717770034,1204.1811846689895,,338.53,2.590791963306533,,,,,,,,,-93.8649347309254,318.57135067501014,-65.61940657946174,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2256,16,Adult_pollock,1038.2717770034842,120.41811846689896,1008.836236933798,160.5574912891986,,304.95,1.091624808257138,,,,,,,,,6.394125179955429,291.7390367855058,88.55359570964133,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2256,17,other_fish,1383.4703832752612,168.58536585365852,1383.4703832752612,211.40069686411147,,411.79,4.110957504459825,,,,,,,,,74.34789116972293,390.0654597958811,109.0383548540555,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2256,18,other_fish,1420.9337979094075,784.0557491289198,1434.313588850174,808.1393728222996,,449.13,25.862851417510495,,,,,,,,,92.30005586076538,439.4896423923801,-6.8529875133519536,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2256,19,other_fish,1038.2717770034842,751.94425087108,1043.623693379791,792.0836236933798,,446.89,2.9326552473019856,,,,,,,,,9.762767949650913,446.7753285164219,-1.894764733472698,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2257,1,other_fish,176.6132404181185,200.69686411149823,102.61324041811848,238.69686411149823,,226.06,2.2170368740343593,,,,,,,,,-81.38139567688754,203.86246373140085,54.04942592944756,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2257,2,other_fish,316.3554006968641,502.54355400696863,294.3554006968641,540.5435540069686,,335.09,2.045270219016424,,,,,,,,,-104.61851591081606,316.1678431561362,37.154541113155155,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2257,3,other_fish,614.4703832752613,666.4529616724739,615.4703832752613,706.4529616724739,,429.86,0.8407627890579064,,,,,,,,,-78.01854875596408,422.4306726873823,15.64066326461306,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2257,4,other_fish,651.5261324041811,1075.8745644599303,631.5261324041811,1115.8745644599303,,342.98,1.861748737838559,,,,,,,,,-55.70026683818219,334.0438223064417,-54.30060713153848,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2257,5,other_fish,505.0243902439024,1116.0139372822298,487.0243902439024,1156.0139372822298,,355.53,0.8274762009645682,,,,,,,,,-81.20945292097299,340.5029556021942,-62.16534010952502,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2257,6,other_fish,833.4912891986062,1253.163763066202,813.4912891986062,1295.163763066202,,348.02,1.477804806537094,,,,,,,,,-26.2746953758299,336.71769283291303,-83.93840106344427,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2257,8,Adult_pollock,1701.1672473867595,891.5853658536585,1584.1672473867595,936.5853658536583,,168.52,1.5022347494698174,,,,,,,,,54.959214964564374,158.88416402281408,-11.571467027291815,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2257,9,Adult_pollock,1585.6202090592333,1150.1533101045295,1522.6202090592333,1196.1533101045295,22.34,247.44,0.7584082317731531,1601.3528381018,1163.2650196301065,1418.1349908595218,1075.743633283401,1540.7611090925427,1210.8728067088084,1356.5814883739272,1119.504326456754,67.14017343523804,225.94740829491144,-46.51771548090894,47.03422790104842,226.9041648310217,-36.83383022438535,,,,
DY2308_minicam_pilot,D20230717-T110310,2257,10,Adult_pollock,1565.1114982578397,552.0627177700347,1568.1114982578397,594.0627177700347,,419.91,1.0639259855265937,,,,,,,,,112.46512214011454,402.8329371338474,37.47425197247773,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2257,11,other_fish,1452.6655052264807,287.4668989547038,1439.6655052264807,326.4668989547038,,351.25,1.6820096512053866,,,,,,,,,75.14632244761171,334.9267332445979,74.52177465288132,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2257,12,Adult_pollock,1101.8188153310105,231.27177700348432,1099.8188153310105,270.2717770034843,,404.78,0.9602744812718214,,,,,,,,,20.75240397613216,392.2143647024901,97.8826202067,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2257,13,Adult_pollock,926.8257839721254,270.4111498257839,909.8257839721254,310.4111498257839,,342.57,0.015418703848204329,,,,,,,,,-10.835299233032156,333.6735567354476,76.8001423107638,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2257,14,Adult_pollock,1217.1254355400697,672.4808362369338,1188.1254355400697,714.4808362369338,,298.84,0.8502881659802773,,,,,,,,,32.34220480996595,296.9156711432079,10.110040059120466,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2257,15,other_fish,1811.1881533101043,870.5017421602787,1782.1881533101043,912.5017421602788,,304.0,5.728007445920311,,,,,,,,,112.68293197873392,281.80459389720147,-17.387705232791927,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2257,16,Adult_pollock,826.8710801393728,173.93728222996515,816.1672473867595,211.40069686411147,,371.53,2.4993402182478244,,,,,,,,,-29.016890010910625,356.85781689683733,99.21861957596876,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2257,17,other_fish,677.0174216027874,48.16724738675958,647.581881533101,82.9547038327526,,312.48,5.51706296736324,,,,,,,,,-45.26938895187284,292.68478389244825,99.6496923770097,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2257,18,other_fish,1924.0139372822296,96.33449477351915,1921.3379790940764,136.4738675958188,,409.42,0.7791880586839303,,,,,,,,,162.61794149365662,358.36792635474234,112.93924500361751,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2257,19,other_fish,1937.3937282229963,610.1184668989547,1915.98606271777,639.554006968641,,318.01,18.899777851850356,,,,,,,,,133.1560593319905,288.12233993239147,19.65178159833443,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2257,20,Adult_pollock,1348.682926829268,875.0383275261323,1329.951219512195,920.5296167247386,,333.17,1.0688251682589407,,,,,,,,,56.729097649458865,327.60944798982257,-21.317184562714974,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2257,21,Adult_pollock,1043.623693379791,1447.6933797909408,966.0209059233448,1485.156794425087,,219.67,9.290596197836548,,,,,,,,,5.113040794388292,207.7177756930011,-71.2813613616717,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2257,22,other_fish,77.60278745644598,470.9686411149825,69.57491289198606,511.1080139372822,,396.52,1.069811596967727,,,,,,,,,-160.82757949167635,359.3027848196964,47.55283683957531,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2258,1,other_fish,1016.8641114982578,433.5052264808362,998.8641114982578,473.5052264808362,,335.32,1.0890939814707965,,,,,,,,,3.790492301090656,331.55868008567114,49.92699561693794,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2258,2,Adult_pollock,1123.90243902439,556.5993031358885,1113.90243902439,597.5993031358885,,364.27,0.9425345481692016,,,,,,,,,23.004609261002237,362.06025426263943,32.771249495549405,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2258,3,other_fish,1511.91637630662,639.554006968641,1508.91637630662,684.554006968641,,391.16,1.8606422274290737,,,,,,,,,95.84607776234164,378.7723302623164,18.812338485844343,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2258,4,other_fish,1445.0174216027874,960.6689895470382,1424.0174216027874,1005.6689895470382,,327.44,0.9124590333153256,,,,,,,,,70.07896774308693,318.0519792555612,-33.886344637588806,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2258,5,other_fish,1597.547038327526,963.3449477351916,1578.547038327526,1009.3449477351916,,334.32,0.7269266955598132,,,,,,,,,94.12346364698848,318.9447423013106,-34.4512250250432,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2258,6,other_fish,1527.97212543554,1089.114982578397,1500.97212543554,1136.114982578397,,312.98,0.2532547323543506,,,,,,,,,78.0283273518335,298.82972464975757,-50.67273637871559,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2258,7,other_fish,1760.7804878048778,1094.4668989547038,1747.7804878048778,1142.4668989547038,,362.97,0.6432415078392589,,,,,,,,,125.87728751245608,335.50285175698866,-57.79928487457305,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2258,8,other_fish,1771.4843205574912,834.8989547038327,1776.4843205574912,881.8989547038327,,435.45,0.8622457165516226,,,,,,,,,154.6787693610541,406.63316337827456,-18.540125100892983,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2258,9,Adult_pollock,505.75609756097555,765.3240418118467,457.75609756097555,805.3240418118467,,260.66,0.3844039564263637,,,,,,,,,-60.31980792587676,253.56474344694703,-2.8628685377521874,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2258,10,Adult_pollock,347.8745644599303,610.1184668989547,311.8745644599303,648.1184668989547,,291.9,2.144734719169462,,,,,,,,,-87.62322148360377,277.84976414460107,18.03474880207813,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2258,12,other_fish,848.2787456445992,1230.9407665505223,832.2787456445992,1272.9407665505223,,362.22,1.5685542006695763,,,,,,,,,-24.886591705432128,351.51215446593386,-83.78666102506267,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2258,13,other_fish,537.8675958188153,607.4425087108013,532.5156794425087,631.5261324041811,,382.15,20.204667250264272,,,,,,,,,-82.42654116869576,372.2494149758766,25.926022638461244,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2258,14,other_fish,529.8397212543554,770.6759581881532,508.4320557491289,813.4912891986062,,332.48,2.842230044412744,,,,,,,,,-73.30876036948527,324.264012277751,-4.7161682743482,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2258,15,other_fish,808.1393728222996,912.5017421602788,824.1951219512194,952.6411149825784,,542.14,2.4966258367596987,,,,,,,,,-48.53199915033672,538.1343924825329,-44.42282180074896,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2258,16,other_fish,1926.6898954703831,1418.2578397212542,1862.466898954704,1469.101045296167,,253.49,1.1124199462295188,,,,,,,,,100.52099541652616,220.98405058227817,-72.91419732288846,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2259,1,Adult_pollock,773.3519163763066,893.7700348432055,749.2682926829268,936.5853658536583,,321.3,1.262974110941913,,,,,,,,,-34.1401468047899,318.60708621440455,-23.634453253325756,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2259,2,Adult_pollock,618.1463414634146,591.3867595818815,582.1463414634146,631.3867595818815,,285.98,0.6763706249679328,,,,,,,,,-51.32486282070904,280.57554014726867,20.65319400742585,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2259,3,other_fish,1131.93031358885,417.4494773519163,1125.93031358885,457.4494773519163,,382.03,1.1759918913073777,,,,,,,,,25.415202735723444,376.4823574416505,59.663815692107576,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2259,4,Adult_pollock,1351.3588850174217,532.5156794425087,1338.3588850174217,574.5156794425087,,349.82,0.17262146030785505,,,,,,,,,59.835808935813965,342.8734648056009,35.05248768013626,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2259,5,Adult_pollock,1324.5993031358885,671.6655052264808,1321.5993031358885,714.6655052264808,,393.98,0.12792807055057256,,,,,,,,,62.7275041698429,388.7279236152321,13.344258466845655,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2259,6,other_fish,1632.334494773519,794.759581881533,1632.334494773519,838.759581881533,,407.66,1.592091531821658,,,,,,,,,121.41937251249392,389.0366397869858,-9.901249204101768,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2259,7,Adult_pollock,1800.9198606271775,987.4285714285712,1798.2439024390242,1035.5958188153309,,402.53,0.4189008025147879,,,,,,,,,146.9105095797965,372.08831676897734,-44.697718053239086,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2259,8,Adult_pollock,1982.8850174216027,1110.5226480836236,1734.0209059233448,1158.6898954703831,,107.42,0.16475759443521898,,,,,,,,,46.127142895315515,95.47432628555724,-17.183796491385788,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2259,9,other_fish,1110.5226480836236,1284.4599303135888,1102.4947735191636,1329.951219512195,,396.96,0.09597906804708836,,,,,,,,,21.904288856987083,383.1380549830789,-101.48867015535124,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2259,10,Adult_pollock,430.8292682926829,1439.6655052264807,379.98606271777,1471.7770034843204,,271.89,9.347194564012751,,,,,,,,,-68.46782496583712,249.1718982857495,-84.56939975476395,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2259,11,Adult_pollock,800.1114982578397,971.3728222996516,765.3240418118467,1011.5121951219512,,290.93,2.350120581797005,,,,,,,,,-27.09946528003262,287.8860108676098,-32.04004449212339,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2259,12,Adult_pollock,1161.3658536585365,80.2787456445993,1145.3101045296166,117.74216027874564,,347.93,1.7582204849763696,,,,,,,,,27.087451837767173,329.99654721525087,106.87422908617604,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2260,1,Adult_pollock,578.5156794425087,1105.3101045296166,532.5156794425087,1145.3101045296166,20.85,276.43,0.9592476664218,608.6989789749856,1084.3132349482717,461.4330969649084,1155.582649451914,564.3374046410858,1127.2203314351584,412.344469628216,1197.7625070152942,-49.71697025160158,264.84671610278116,-44.37360770405972,-65.99671637946861,253.90520352226977,-51.45484031087942,,,,
DY2308_minicam_pilot,D20230717-T110310,2260,2,Adult_pollock,860.1951219512194,602.2299651567944,824.1951219512194,642.2299651567944,,282.55,1.551671283639782,,,,,,,,,-18.23882595337519,281.304810999279,19.24009631149524,,,,,,,
DY2308_minicam_pilot,D20230717-T110310,2260,3,Adult_pollock,1093.0313588850174,1145.1254355400697,1065.0313588850174,1188.1254355400697,,313.14,1.9912250083296663,,,,,,,,,14.909522770383353,306.93579616061396,-60.226609637642625,,,,,,,
